prop_id,owner_id
293338,183124
293339,190674
293340,458027
293341,178629
293344,151038
293346,477939
293347,222048
293348,221729
293349,435521
293350,428953
293351,469347
293352,221743
293353,456339
293354,204399
293355,124285
293356,476722
293357,215545
293358,437910
293359,460014
293360,209418
293361,468060
293362,222063
293363,427045
293364,433052
293365,220912
293366,439614
293367,203292
293368,470527
293371,220580
293372,13750
293373,13750
293377,431666
293378,474482
293380,195249
293383,221904
293384,191189
293385,428198
293386,201520
293387,121345
293388,466613
293389,147773
293390,199503
293391,451267
293392,459302
293393,189846
293394,187087
293395,479054
293396,189265
293397,480294
293398,471529
293399,467101
293400,175854
293401,191601
293402,191002
293403,61766
293404,206690
293405,454876
293406,437136
293407,208715
293408,213811
293409,208195
293410,116143
293411,459421
293412,125630
293413,456604
293414,181267
293415,430312
293416,457624
293417,189202
293420,134586
293421,472785
293422,192297
293423,157034
293424,476114
293425,184151
293426,439150
293427,455777
293428,439547
293429,24930
293430,65858
293431,214405
293432,477894
293435,49458
293436,195728
293438,445583
293439,185140
293440,470241
293444,428573
293445,464032
293446,464032
293447,464032
293448,464032
293449,464032
293450,464032
293451,464032
293453,67865
293455,449455
293456,420868
293457,193155
293460,221166
293462,459827
293463,476088
293464,452440
293465,69475
293466,462968
293467,120672
293468,223841
293469,420905
293470,57102
293471,182846
293472,452419
293473,180890
293474,420678
293475,452245
293476,471429
293477,445334
293478,206109
293479,434640
293480,120998
293481,120998
293482,424096
293483,419121
293484,453667
293485,211586
293486,463669
293487,215986
293488,421555
293489,438261
293490,183633
293491,206835
293492,216362
293493,222310
293494,453886
293495,181775
293496,186421
293497,434988
293498,423313
293499,441259
293500,468518
293501,288501
293502,453554
293503,27895
293504,27895
293505,463639
293506,463639
293507,463639
293508,463639
293509,149871
293510,194615
293511,155513
293512,155513
293513,455134
293516,157269
293517,157269
293518,157269
293519,481013
293520,456206
293523,435540
293524,477076
293525,435540
293526,435540
293527,178001
293528,466290
293529,176228
293530,176228
293531,24964
293534,178010
293535,166535
293536,166535
293537,189373
293538,178184
293539,44849
293540,137679
293541,464143
293542,115856
293543,123868
293545,148426
293546,469454
293547,469454
293548,469454
293549,469454
293550,181303
293551,177695
293552,438894
293553,288667
293554,475689
293555,473011
293556,196281
293557,135033
293558,27895
293559,474926
293560,159245
293562,27895
293563,27895
293564,27895
293565,202118
293567,471212
293568,433572
293569,204350
293570,178217
293572,17776
293574,210020
293575,442003
293576,113284
293577,422908
293578,176289
293579,18332
293581,27917
293583,27917
293587,178330
293589,27917
293590,14818
293591,438952
293592,71747
293593,211536
293594,39159
293595,195674
293596,153321
293597,132598
293598,460836
293599,137770
293600,172199
293602,466226
293603,223932
293604,223932
293606,220013
293607,470954
293609,223932
293612,178391
293613,421987
293614,421989
293615,143191
293616,143191
293617,143118
293618,433246
293619,429991
293620,31612
293621,178435
293624,158771
293625,172012
293626,172012
293627,172012
293632,478021
293633,124603
293634,461520
293635,220405
293636,220405
293637,215142
293638,215142
293639,27917
293640,427942
293641,475877
293642,426064
293643,214019
293648,194408
293649,204705
293650,71843
293651,192715
293652,27917
293653,446772
293659,200462
293663,200462
293664,98510
293665,144198
293666,210843
293667,473874
293668,428288
293669,121647
293670,220978
293671,461526
293674,158376
293675,205408
293676,135624
293677,10320
293678,444941
293679,212050
293680,145482
293681,213156
293682,144151
293683,476846
293684,192785
293685,225357
293686,422321
293687,189917
293688,145958
293689,423119
293690,112382
293691,460454
293692,442328
293693,117135
293694,148256
293695,473792
293696,31079
293697,188637
293698,211173
293699,472694
293700,452497
293701,214850
293702,427680
293703,427720
293704,159855
293705,178550
293706,470373
293707,470837
293708,470837
293709,178598
293712,21201
293713,420748
293714,178653
293716,431666
293717,188466
293718,471238
293720,20566
293721,180557
293722,178016
293725,459849
293726,427922
293727,203920
293728,419521
293729,27917
293733,183401
293734,446967
293735,19954
293736,19954
293741,432412
293749,11796
293750,450795
293751,428480
293752,441284
293753,433199
293754,452597
293755,444367
293756,186774
293757,58771
293758,186147
293759,178843
293760,199894
293761,471275
293774,443704
293775,432793
293776,472141
293777,432911
293778,433180
293779,225441
293788,190248
293789,137718
293790,159317
293791,477282
293792,203542
293793,195234
293794,448027
293795,439864
293796,427230
293798,421292
293799,473317
293800,211672
293801,477432
293802,440132
293803,164072
293804,185975
293805,459941
293806,439755
293807,467536
293808,178875
293810,176330
293811,58771
293812,180817
293815,178892
293817,178895
293818,196310
293823,213032
293824,165249
293825,58771
293826,469789
293827,469789
293828,459998
293829,459998
293830,168570
293831,154572
293832,154572
293833,192118
293834,431074
293835,220837
293836,121066
293837,137718
293838,137718
293839,137718
293840,472805
293842,430807
293845,32266
293847,32266
293850,117863
293851,181548
293852,419027
293854,426106
293855,196971
293856,42365
293857,148779
293858,148779
293860,212839
293862,182690
293863,117863
293864,462963
293865,18966
293869,179079
293870,179110
293871,179529
293873,460002
293874,199336
293878,157278
293879,117863
293880,125707
293886,151038
293887,151038
293889,134278
293891,202404
293894,194759
293895,288418
293896,201962
293899,98681
293900,202000
293901,98681
293902,98681
293903,91415
293904,152036
293905,473840
293906,152036
293907,152036
293908,157930
293909,212051
293910,179267
293912,212051
293913,27680
293914,187132
293915,185252
293916,188934
293917,179407
293918,447365
293920,477994
293921,477994
293922,176808
293923,179449
293924,418946
293925,179456
293926,179457
293929,179464
293930,179470
293931,453108
293932,466558
293933,165768
293936,213898
293937,179488
293938,476430
293939,179492
293940,179495
293943,179557
293945,431611
293946,422038
293947,433682
293948,57939
293949,454008
293950,178887
293951,179581
293952,179584
293953,179585
293954,179588
293956,418973
293957,179597
293961,420951
293963,179612
293964,179612
293969,180557
293970,422704
293971,134620
293974,179674
293975,460765
293976,179679
293979,222206
293981,179696
293983,422659
293984,127659
293987,179724
293988,179731
293990,179744
293991,175988
293992,481395
293994,193398
293995,179761
293996,179765
293999,183533
294001,460841
294002,193834
294004,144068
294005,88686
294006,179777
294007,418201
294009,179787
294010,179788
294011,164850
294012,172957
294013,188452
294015,128850
294017,179804
294018,422704
294021,455784
294022,443567
294023,179815
294024,456080
294025,179824
294026,421482
294027,179831
294031,179840
294032,462429
294033,222460
294035,179857
294036,448518
294037,179861
294038,179864
294040,179869
294042,179873
294043,199763
294044,179877
294047,182683
294049,468331
294053,179894
294055,194193
294057,467137
294058,179908
294060,179910
294061,142193
294063,450439
294064,211187
294066,179913
294068,179917
294070,220031
294071,179925
294073,210882
294075,130638
294077,463933
294082,153696
294083,199154
294085,199154
294086,432220
294088,182246
294089,101865
294090,179958
294091,194832
294093,457979
294094,462425
294095,172542
294096,77208
294097,199056
294098,461967
294099,429468
294100,446125
294101,454162
294102,453222
294103,475721
294104,455749
294105,427484
294106,148750
294107,198772
294108,430784
294109,197382
294110,460187
294111,181626
294112,217167
294113,142191
294114,459882
294115,189711
294116,192535
294117,194625
294118,426963
294119,451702
294120,420319
294121,420319
294122,426924
294123,467637
294124,169829
294125,199799
294126,213522
294127,60765
294128,479593
294129,192690
294130,174868
294131,454319
294132,190696
294133,219306
294134,116932
294135,422769
294136,195370
294137,194508
294138,217926
294139,166618
294140,186081
294141,184969
294142,182763
294143,224965
294144,186722
294145,453179
294156,172542
294157,179962
294158,430578
294161,96837
294162,187164
294163,474742
294164,147368
294165,147368
294166,189809
294168,71154
294169,188733
294170,436812
294171,470759
294172,479410
294173,473472
294174,221929
294175,464928
294176,433665
294177,445534
294178,98681
294179,175201
294180,445489
294181,444330
294182,179984
294183,179988
294184,183929
294185,183929
294186,183929
294187,183929
294190,179989
294192,137317
294194,179991
294195,188826
294196,179996
294197,172657
294225,16349
294226,476151
294227,462601
294228,133739
294229,418687
294230,187440
294231,134508
294232,183302
294233,214378
294234,423813
294235,462126
294236,192114
294237,444807
294238,443938
294239,437410
294240,206926
294241,443067
294242,426457
294243,431196
294244,41940
294245,454931
294246,182258
294247,443354
294248,183116
294249,199806
294253,469513
294254,458307
294255,198245
294256,192746
294258,457709
294262,432795
294263,476268
294264,195204
294265,461892
294266,453682
294267,453682
294269,139023
294270,119290
294276,17840
294278,180493
294279,183929
294280,183929
294281,183929
294282,183929
294284,178907
294305,446210
294306,446210
294309,27895
294312,481655
294313,216328
294314,435306
294315,184964
294316,452309
294317,452309
294318,130025
294320,223371
294321,449680
294327,183929
294329,183929
294330,223693
294331,183595
294333,180364
294334,222068
294335,436607
294336,445162
294339,471052
294343,47062
294345,35066
294346,167746
294347,462681
294348,458392
294349,225103
294350,180393
294351,94757
294352,94757
294353,433762
294354,460046
294357,436823
294358,221894
294359,469807
294360,420361
294361,435384
294362,435896
294363,435896
294364,433003
294366,127646
294367,127646
294368,127646
294369,433606
294370,213624
294371,213623
294373,189654
294374,466909
294375,463341
294376,202220
294377,432812
294378,204716
294379,462758
294380,457122
294381,421654
294382,196068
294383,441254
294384,443430
294385,455111
294386,477028
294387,219664
294388,173528
294389,206217
294390,55691
294391,145828
294392,216221
294393,466517
294394,439609
294395,159020
294396,473968
294397,201355
294398,75090
294399,163050
294400,163050
294401,180504
294403,464060
294404,187815
294405,139898
294406,439583
294407,178678
294408,199005
294409,155176
294410,435367
294411,193884
294412,45958
294413,448954
294414,194931
294415,178715
294416,195029
294417,213408
294418,191781
294419,453549
294420,419624
294421,225356
294422,153961
294423,471814
294424,215417
294425,427461
294426,445464
294427,478609
294428,185316
294429,218749
294431,165632
294432,214357
294433,452053
294434,449090
294435,462237
294436,138759
294437,169759
294438,431004
294439,200387
294440,188127
294441,188188
294442,472527
294443,472527
294444,433055
294445,440505
294446,197234
294447,197234
294450,148611
294451,435283
294452,460221
294463,38535
294464,22315
294465,22315
294466,117863
294471,180643
294475,46029
294479,46030
294480,46030
294481,46030
294482,46029
294483,46029
294484,187927
294485,98681
294486,448642
294487,200315
294491,471878
294492,471878
294493,471878
294496,173069
294497,423578
294498,223614
294499,23191
294500,23193
294501,183903
294502,183903
294503,478145
294504,186161
294506,27854
294508,432714
294509,460166
294510,51526
294511,442155
294512,147892
294513,441880
294514,469572
294515,450564
294516,450554
294517,197236
294518,197310
294519,139396
294520,456470
294521,199179
294522,186912
294523,151683
294524,475071
294525,444950
294526,461068
294527,457273
294528,126766
294529,457986
294530,429580
294531,429234
294532,444258
294533,188451
294534,469696
294535,448646
294536,197252
294537,428296
294538,450954
294539,454969
294540,197283
294541,218185
294542,461618
294543,454927
294544,419151
294545,288541
294546,458483
294547,479954
294548,441886
294549,215470
294550,207696
294551,460311
294554,460311
294555,460311
294556,190602
294557,223551
294558,461406
294559,49848
294560,421867
294561,220816
294562,450784
294563,439708
294564,12950
294565,460643
294568,221201
294569,26976
294570,26976
294571,29187
294572,204362
294573,454612
294574,420362
294575,475543
294576,422891
294577,443462
294578,451798
294579,187521
294580,188494
294581,209827
294582,450455
294583,455668
294584,212102
294585,174685
294586,455132
294587,188386
294588,470185
294589,220161
294590,187074
294591,465863
294592,421495
294593,197327
294594,75004
294599,219500
294600,449040
294601,425391
294602,480467
294603,93561
294604,59866
294605,475674
294606,425690
294607,450837
294608,473479
294609,456156
294610,456264
294611,450664
294612,448104
294613,208761
294614,223930
294615,470749
294616,216114
294617,467939
294618,450746
294619,192270
294620,441925
294621,215667
294622,437283
294623,215973
294624,440144
294629,205542
294630,185499
294631,422454
294632,442539
294633,420741
294634,193364
294635,288295
294636,423188
294637,467163
294638,38377
294639,180422
294640,196569
294641,196569
294642,196569
294643,196569
294645,196569
294646,196569
294648,164260
294649,425832
294650,203457
294651,61593
294652,61593
294653,225489
294654,61593
294655,61593
294656,61593
294657,61593
294658,61593
294659,61593
294661,27854
294662,181153
294663,61593
294664,134427
294665,61593
294667,154816
294668,464856
294669,464856
294670,464856
294671,464856
294673,191264
294676,162787
294677,184857
294678,45381
294679,45381
294680,45381
294681,200527
294682,432817
294683,181512
294684,10922
294686,419027
294690,180874
294692,207783
294693,207783
294694,131820
294696,424531
294697,95001
294698,95001
294699,424531
294703,424531
294704,175348
294705,175348
294706,175348
294707,188319
294708,78478
294709,78478
294713,180926
294714,424531
294716,83829
294717,154113
294718,137967
294719,220349
294720,222480
294721,480895
294722,210612
294723,210612
294724,25913
294726,25915
294727,25914
294728,177233
294731,149224
294733,149224
294734,149224
294735,149224
294736,149224
294738,472815
294739,205768
294741,180992
294743,424531
294744,180992
294745,180992
294748,95001
294749,424531
294753,472815
294755,134654
294757,134654
294758,134654
294759,134654
294760,424531
294762,95001
294763,199219
294764,95001
294765,424531
294766,424531
294767,424531
294768,424531
294769,202723
294773,181008
294775,149150
294776,134647
294777,27895
294857,144987
294881,122297
294884,122297
294885,122297
294886,122297
294888,156202
294889,220844
294890,126332
294891,476183
294892,102379
294893,55010
294894,452138
294895,472718
294896,168746
294897,117199
294898,121524
294899,33800
294900,195486
294901,208832
294902,18151
294903,420380
294904,439014
294905,83695
294906,18393
294907,170663
294908,418742
294909,434088
294911,441755
294912,61593
294914,61593
294915,11093
294916,443141
294917,27895
294918,451157
294921,16169
294922,420179
294923,163762
294924,433402
294925,433402
294926,433402
294927,433402
294928,148698
294932,180557
294933,180557
294934,180557
294935,180557
294936,180557
294937,180557
294938,180557
294939,180557
294940,180557
294942,180557
294943,180557
294944,466049
294945,180557
294946,180557
294947,180557
294948,187254
294949,218182
294950,446244
294951,211555
294952,203569
294953,185148
294954,184453
294955,183190
294963,185084
294964,480673
294965,187030
294966,121139
294967,139058
294968,184861
294969,54459
294970,182666
294971,141470
294972,147118
294973,447347
294974,189674
294975,210961
294976,443475
294977,224598
294978,72529
294979,439699
294980,458853
294981,224011
294982,140336
294983,194607
294984,223918
294985,205411
294986,474261
294987,428562
294988,461969
294991,225166
294992,188856
294993,72699
294994,139360
294995,464032
294996,464032
294998,55850
294999,55850
295000,55850
295001,136948
295002,129805
295003,129805
295005,140194
295006,209098
295007,209098
295008,451070
295009,451070
295012,467021
295013,14050
295014,204247
295015,165947
295016,465113
295017,463404
295019,169643
295020,181703
295021,27917
295022,433491
295023,153863
295024,480252
295025,425996
295026,67268
295028,435212
295030,459874
295031,476494
295032,224071
295033,437497
295034,463838
295035,425868
295036,214406
295037,195040
295038,446388
295039,429230
295040,473742
295041,179536
295042,206259
295043,457383
295044,461220
295045,481796
295046,183479
295047,430571
295048,425506
295049,217302
295050,217302
295051,454349
295052,184039
295053,457333
295054,182047
295055,422581
295056,221491
295057,211259
295058,220303
295059,442961
295060,190903
295061,442495
295062,196004
295063,467519
295064,441847
295065,166840
295066,189079
295067,436585
295068,421397
295069,214048
295070,472553
295071,187108
295072,458444
295073,419159
295074,205171
295075,181604
295078,476678
295079,476678
295080,476678
295081,122604
295082,216731
295083,138167
295084,438497
295085,463760
295086,481619
295087,469965
295088,199472
295089,477682
295090,431201
295091,471949
295092,478078
295093,458086
295094,186655
295095,437348
295096,466498
295097,183306
295098,207536
295099,479939
295100,440919
295101,196372
295102,67347
295104,67862
295105,127853
295106,127853
295109,54279
295110,117862
295112,54279
295113,117862
295114,54279
295116,181696
295117,181696
295118,15155
295119,102489
295121,451554
295122,452226
295127,181793
295129,121336
295131,181841
295132,458222
295133,438140
295134,419957
295135,196580
295136,436629
295137,191991
295138,421647
295139,201949
295140,450571
295141,288399
295142,419970
295143,452997
295144,454638
295148,181857
295149,181871
295151,205226
295152,181883
295154,181891
295155,471556
295158,223902
295159,152798
295160,181923
295161,181931
295162,203521
295163,288402
295166,181957
295167,181966
295170,181976
295174,203970
295175,203970
295178,181993
295179,181994
295181,187719
295182,181999
295184,182003
295188,182005
295193,27917
295199,182014
295202,182021
295203,182023
295204,214231
295206,203181
295207,446908
295208,182050
295211,123027
295213,182060
295214,144369
295215,207849
295218,476510
295220,225499
295221,439785
295222,182162
295223,182164
295225,182170
295226,182172
295228,170578
295229,103041
295230,103041
295231,182185
295232,182187
295233,182189
295234,182190
295236,182202
295241,182208
295244,182217
295245,182227
295247,462326
295248,182234
295250,217254
295254,211873
295257,182307
295259,182311
295260,182315
295261,193750
295262,434788
295263,169850
295264,432679
295265,182385
295266,182386
295267,182391
295273,182425
295274,182426
295276,419779
295277,463236
295278,185336
295279,182461
295280,182462
295281,127899
295283,182466
295285,182471
295286,434135
295287,432975
295288,182475
295289,182477
295291,55295
295292,182480
295295,158371
295297,182492
295301,151038
295302,182501
295303,182502
295304,182504
295305,182506
295308,182509
295309,111242
295310,111242
295311,128499
295312,459974
295313,182540
295314,113802
295315,217655
295317,182553
295318,217766
295319,220447
295321,435172
295322,225413
295323,182558
295325,182560
295326,225413
295327,225413
295328,225413
295330,429878
295331,163421
295334,182567
295337,182576
295338,140513
295339,182584
295340,219024
295341,181314
295342,467874
295344,19746
295345,469371
295346,476423
295347,160611
295348,180977
295349,473880
295350,113913
295351,37628
295353,154816
295355,134637
295356,437008
295357,480454
295358,127853
295359,114924
295360,114924
295361,114924
295363,213784
295364,432939
295365,432916
295367,446834
295368,419225
295369,460920
295372,450646
295373,152656
295374,184323
295375,184323
295376,184323
295377,184323
295378,184323
295379,184323
295380,184323
295381,181267
295382,181267
295383,181267
295384,452585
295386,184323
295387,135996
295388,476276
295389,457967
295390,205426
295391,205426
295392,182725
295393,447736
295394,480140
295395,135519
295396,183587
295398,27895
295399,225403
295400,223126
295401,190900
295402,472775
295406,147908
295407,433487
295408,183333
295409,189177
295410,195679
295413,96764
295414,432303
295415,146480
295416,433636
295417,206056
295444,426267
295445,179030
295446,214414
295447,100160
295448,100160
295449,27895
295450,27895
295451,98681
295452,98681
295453,477610
295454,466530
295455,476534
295456,44762
295457,209899
295458,479042
295459,431394
295460,438556
295461,458873
295462,61429
295465,462161
295468,154032
295469,123386
295470,45595
295471,444113
295472,431803
295473,214584
295474,27895
295478,89467
295479,192369
295480,182751
295481,182754
295483,459630
295484,429983
295485,183456
295486,459630
295487,435509
295488,182770
295489,117863
295492,91413
295494,467216
295495,432973
295498,216420
295499,182832
295501,186949
295502,187970
295503,433900
295504,435299
295505,41969
295506,180935
295507,207876
295508,187127
295509,162556
295510,186798
295511,202053
295512,186143
295513,435544
295514,187666
295515,186153
295516,181556
295517,469455
295518,186657
295519,470330
295520,457373
295521,477353
295522,185579
295523,185491
295524,475636
295525,422216
295526,419852
295527,442938
295528,421790
295529,474728
295530,423356
295531,454915
295532,200034
295533,221342
295534,212248
295535,185910
295536,13709
295537,470069
295538,448256
295539,184280
295540,439392
295541,185563
295542,458924
295543,184768
295544,421263
295545,220151
295548,131173
295549,67792
295558,140822
295559,208108
295564,468494
295565,212839
295568,152140
295569,152140
295571,199336
295574,477943
295575,212839
295581,212288
295582,153550
295586,111712
295587,111712
295588,53642
295589,481284
295590,105863
295591,192444
295592,427601
295593,124776
295594,162915
295595,218212
295596,201836
295597,190134
295598,214186
295599,455656
295600,427514
295601,136093
295602,138239
295603,161462
295604,463463
295605,192121
295606,430886
295607,93482
295608,459588
295609,452008
295610,288754
295611,429317
295612,438309
295613,45676
295618,183169
295619,422809
295622,189073
295623,473459
295624,184451
295625,218352
295627,434874
295628,92989
295629,480836
295630,422858
295631,184207
295634,438716
295636,184559
295637,184559
295638,211823
295639,428537
295640,442360
295641,17828
295642,432303
295643,468357
295644,468357
295645,468357
295646,468357
295651,159132
295652,211797
295653,159317
295654,159317
295655,119741
295658,129071
295665,55199
295666,473070
295668,183346
295669,455650
295670,10425
295671,183370
295672,203098
295673,183330
295674,204386
295677,88056
295678,174163
295680,456407
295686,207849
295687,207849
295688,457159
295689,199154
295692,158771
295693,449334
295694,189364
295695,431989
295696,183897
295698,474045
295699,183538
295701,183538
295702,198759
295708,476557
295712,185461
295713,110446
295714,450458
295715,430541
295716,467059
295717,188936
295718,224243
295719,186896
295720,433938
295721,188904
295722,189242
295723,186688
295724,445663
295725,185582
295726,438548
295727,225898
295728,187456
295729,186269
295730,431038
295732,418246
295733,418246
295734,469209
295735,210315
295736,207843
295737,426053
295738,435366
295739,427641
295749,162962
295754,479887
295755,479374
295756,466884
295757,479374
295758,50380
295759,183670
295760,430573
295762,202747
295764,454532
295765,17587
295766,27854
295767,191124
295768,471440
295769,194930
295770,28547
295771,28547
295772,28547
295773,480384
295774,480385
295775,428929
295776,449244
295777,108689
295778,207907
295779,478605
295780,219519
295781,206321
295782,126941
295783,108431
295785,459457
295787,457615
295788,217255
295789,132887
295792,421141
295794,76824
295795,459380
295796,461928
295797,444864
295798,448823
295799,138239
295829,214850
295830,27895
295831,27895
295833,127853
295834,190566
295835,127853
295836,127853
295837,152669
295840,194472
295841,141666
295842,476263
295843,432130
295844,473636
295845,432130
295848,438599
295849,202663
295850,204459
295851,451796
295852,188433
295853,96510
295854,201316
295855,446021
295856,457152
295857,445875
295858,439351
295859,480798
295860,58965
295861,462110
295862,190280
295863,217277
295864,189365
295865,58379
295866,450450
295867,22874
295868,184871
295869,421857
295870,217500
295871,481850
295873,184008
295874,73384
295875,432394
295876,162284
295877,162284
295879,215508
295880,191105
295881,428968
295883,64891
295885,428968
295888,184476
295889,434795
295891,223619
295892,425370
295894,27895
295895,27895
295898,481830
295899,27861
295901,27861
295904,121727
295905,121727
295906,146726
295907,157426
295908,157426
295909,442672
295910,176122
295913,187261
295914,223703
295915,431995
295916,428485
295917,21299
295919,165513
295920,165513
295921,478036
295934,214874
295935,458529
295936,26455
295937,154941
295939,158207
295940,184596
295943,202351
295952,71270
295953,463521
295954,433893
295956,184664
295957,470363
295958,421184
295959,421184
295960,470363
295963,225527
295965,184676
295968,174546
295971,28853
295972,104124
295974,447848
295975,185879
295978,172199
295979,55911
295981,27895
295983,188686
295985,27895
295987,202865
295988,136654
295990,181086
295993,157450
295994,157450
295995,157450
295996,157450
295997,157450
295998,157450
295999,157450
296000,428271
296001,174813
296002,176026
296004,418204
296005,465997
296006,463474
296007,219675
296008,139844
296011,184951
296015,422429
296016,184957
296017,481708
296019,184966
296020,481424
296021,480590
296022,185018
296023,95279
296024,185020
296025,185021
296028,185030
296029,185031
296030,185033
296031,185034
296032,185035
296034,199336
296036,205768
296046,199446
296048,185088
296049,470755
296050,184897
296051,185100
296057,421273
296058,211382
296059,185106
296061,170253
296063,170253
296064,418242
296066,185121
296067,163112
296068,185123
296072,185154
296074,185167
296077,185173
296082,125879
296083,120637
296084,455983
296085,160359
296086,185190
296087,185192
296089,185202
296092,188660
296093,185208
296094,185210
296095,185214
296096,462324
296099,466186
296100,185222
296101,433981
296102,185224
296103,462471
296104,185227
296105,185231
296106,185233
296107,185234
296108,57128
296109,463240
296110,185237
296112,185248
296115,443397
296116,84515
296117,210603
296118,185299
296119,185307
296121,185315
296122,176442
296123,185383
296126,445703
296127,444922
296128,202248
296129,191965
296130,430000
296131,430000
296132,430000
296133,430000
296134,430000
296135,211267
296137,143851
296138,421954
296139,456680
296140,475911
296141,185430
296142,185442
296144,185446
296145,185448
296146,185462
296148,185464
296149,185465
296150,185466
296152,204605
296153,201242
296154,434732
296155,434732
296156,434732
296157,434732
296159,185478
296162,420949
296164,449909
296165,185488
296168,193947
296171,185503
296172,429520
296173,185517
296175,185519
296177,185521
296178,185524
296179,185525
296183,185542
296184,185543
296185,211957
296186,185550
296187,434169
296190,185575
296191,185577
296193,185583
296196,185588
296197,185601
296198,455750
296199,223108
296200,185609
296203,185615
296206,185621
296208,151459
296209,185632
296211,185634
296212,185642
296213,185644
296214,185645
296215,185648
296216,185658
296222,476566
296224,185672
296225,185673
296226,478831
296227,185676
296229,477071
296230,185688
296232,185695
296234,70098
296235,70098
296237,439728
296238,425421
296239,187664
296240,437817
296241,473740
296242,212585
296243,450149
296244,223570
296245,199851
296246,186844
296247,185760
296248,185762
296249,71454
296256,185784
296258,185789
296259,185789
296261,420975
296262,130523
296263,185807
296264,198782
296265,185818
296266,470109
296267,479512
296269,185832
296270,185837
296272,61838
296274,132718
296275,165039
296278,32848
296280,435778
296281,459218
296282,111062
296283,185933
296284,182936
296285,185938
296287,123580
296288,452657
296291,185944
296292,185946
296293,185947
296294,185949
296295,185942
296296,23120
296298,448418
296299,185959
296300,185960
296302,185964
296303,185966
296304,20537
296306,224207
296307,444265
296308,441662
296309,470718
296310,190547
296311,201022
296312,419772
296313,454396
296314,189390
296315,77690
296316,188778
296317,449387
296318,189496
296319,189695
296320,224119
296321,206860
296322,189214
296323,459055
296324,452712
296325,192640
296326,433205
296327,448241
296328,190016
296329,136996
296330,423008
296331,421339
296332,454064
296333,449028
296334,457637
296335,189619
296336,444438
296337,480044
296338,221543
296339,201379
296340,426127
296341,450147
296342,191015
296343,99740
296344,135803
296345,190830
296346,431215
296347,192183
296348,432056
296349,189853
296350,145830
296351,468525
296352,464120
296353,436336
296354,437526
296355,191920
296356,192019
296357,453344
296358,463648
296360,186020
296361,186021
296368,186044
296371,210770
296374,46203
296375,185860
296376,11796
296378,219707
296379,439950
296380,470405
296381,450283
296382,190297
296383,438781
296384,190510
296385,477492
296387,192675
296388,199662
296389,194854
296390,461838
296391,474426
296392,460131
296393,21669
296394,222030
296395,419055
296396,203661
296397,186185
296398,471391
296399,186189
296400,438187
296402,186196
296404,186200
296405,186206
296406,186208
296408,428298
296409,109803
296410,460062
296411,186244
296412,466273
296413,210781
296414,190241
296415,466237
296416,220873
296417,481033
296418,436951
296419,170928
296420,436180
296421,189661
296422,214065
296423,440093
296424,219483
296425,445131
296426,470705
296427,461627
296428,473212
296429,431659
296430,441316
296431,428943
296432,478035
296436,176909
296437,205036
296438,215019
296439,215019
296441,177233
296442,177233
296443,180992
296444,169862
296445,179560
296446,179560
296447,169862
296448,169862
296449,169862
296450,134654
296452,148734
296454,11451
296455,186356
296461,176088
296462,176088
296464,27852
296466,27853
296467,191763
296468,202125
296469,470735
296470,206359
296471,473047
296472,203760
296473,431552
296474,187043
296476,135358
296477,61216
296479,472682
296480,47044
296481,135358
296482,435740
296483,472675
296488,217230
296489,98681
296490,98681
296491,418132
296492,477111
296496,62776
296497,475791
296498,418687
296513,455235
296527,477713
296528,190769
296529,456185
296530,472834
296531,433461
296532,154572
296533,186857
296534,146420
296535,144099
296536,203034
296537,179695
296538,149723
296539,131915
296540,186927
296542,191968
296543,473591
296544,446084
296545,423058
296546,418011
296547,439534
296548,459522
296549,190803
296550,481082
296551,190802
296552,468568
296553,467620
296554,420784
296555,122425
296556,420458
296557,50228
296558,189519
296559,438580
296560,466217
296561,448088
296562,189842
296563,191030
296564,206131
296566,203992
296575,431474
296576,468238
296577,440386
296578,108737
296579,194449
296580,460529
296583,27895
296584,224431
296585,444124
296586,225041
296587,222736
296588,196920
296589,172695
296590,419968
296591,481002
296592,467146
296593,429962
296594,423750
296595,140979
296596,204779
296597,472589
296598,95672
296599,222867
296602,193791
296603,179637
296605,189622
296606,440935
296607,476817
296608,452776
296609,195401
296610,422761
296611,461968
296612,197768
296613,460502
296614,433324
296615,196791
296616,223055
296617,440344
296618,17329
296619,463921
296620,436096
296622,434295
296623,434295
296624,434295
296628,59793
296630,87353
296633,113666
296634,113666
296635,25359
296636,463743
296637,187262
296638,193600
296641,187081
296642,473392
296643,452953
296644,144030
296647,153864
296648,193217
296649,193217
296651,471164
296652,430565
296653,471017
296654,225245
296655,155548
296657,463779
296658,198792
296659,150729
296660,193217
296661,453327
296664,176962
296665,133206
296666,466402
296669,187058
296670,444732
296671,438874
296672,465678
296673,420785
296675,474814
296676,288935
296677,440248
296678,78431
296679,198968
296687,464032
296688,217008
296689,459323
296690,468598
296691,222464
296692,209770
296693,207730
296694,151408
296696,444996
296697,442228
296698,448775
296699,222824
296700,463603
296701,469480
296702,464210
296704,422368
296706,471044
296707,224538
296708,192727
296709,475434
296710,419161
296711,207404
296712,475135
296713,418489
296714,429368
296715,443946
296716,436221
296717,288359
296718,451902
296719,151942
296720,191721
296721,446116
296722,194862
296723,167265
296724,216519
296725,198828
296726,424871
296728,459260
296729,77928
296730,143948
296731,439848
296732,457344
296733,192564
296734,434762
296735,156707
296736,196681
